zone,direction,year,month,n_trips,log_n_trips,post,Borough,zone_name,service_zone,crz_zone,charged_share_2024_geo
52,pickup,2024,4,31276,10.350606309244405,0,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2024,5,32026,10.374303351882421,0,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2024,6,30575,10.327937960555372,0,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2025,2,31335,10.352490962658775,1,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2025,3,31357,10.353192806623015,1,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2025,4,30754,10.333775346075639,1,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2025,5,33293,10.413102443661062,1,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
52,pickup,2025,6,29796,10.302129435296166,1,Brooklyn,Cobble Hill,Boro Zone,false,0.1998
53,dropoff,2024,2,27793,10.232539469410996,0,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2024,3,30432,10.323249965345116,0,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2024,4,29451,10.290483144360632,0,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2024,5,31341,10.352682423505618,0,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2024,6,30092,10.312014634680112,0,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2025,2,28675,10.263780941997572,1,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2025,3,30916,10.33902912822676,1,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2025,4,30321,10.319595820742773,1,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2025,5,33699,10.42522344230968,1,Queens,College Point,Boro Zone,false,0.0385
53,dropoff,2025,6,32505,10.389149202638569,1,Queens,College Point,Boro Zone,false,0.0385
53,pickup,2024,2,26440,10.182633293965623,0,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2024,3,29002,10.27512007210784,0,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2024,4,28190,10.246722584108158,0,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2024,5,30128,10.313210250896933,0,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2024,6,29365,10.28755876795662,0,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2025,2,27558,10.224048153553849,1,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2025,3,29598,10.295462070461793,1,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2025,4,28956,10.273532715413031,1,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2025,5,32824,10.398915234122022,1,Queens,College Point,Boro Zone,false,0.0345
53,pickup,2025,6,31404,10.354690552318147,1,Queens,College Point,Boro Zone,false,0.0345
54,dropoff,2024,2,11087,9.313528529772352,0,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2024,3,12027,9.394909401310617,0,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2024,4,11397,9.341105441855735,0,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2024,5,12017,9.3940775929113,0,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2024,6,11644,9.362546304865514,0,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2025,2,11589,9.35781165133439,1,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2025,3,11511,9.351058378915061,1,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2025,4,11247,9.327856705404022,1,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2025,5,12897,9.464750005164392,1,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,dropoff,2025,6,11594,9.358243001899679,1,Brooklyn,Columbia Street,Boro Zone,false,0.2165
54,pickup,2024,2,10880,9.294681520409934,0,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2024,3,11860,9.380926672551716,0,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2024,4,11089,9.313708904953216,0,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2024,5,11966,9.389824573949976,0,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2024,6,11895,9.383873422737057,0,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2025,2,11464,9.346966969508008,1,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2025,3,11865,9.381348168869865,1,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2025,4,11596,9.358415490041546,1,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2025,5,12951,9.468928284223587,1,Brooklyn,Columbia Street,Boro Zone,false,0.2233
54,pickup,2025,6,11835,9.378816521948083,1,Brooklyn,Columbia Street,Boro Zone,false,0.2233
55,dropoff,2024,2,49346,10.806611987878524,0,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2024,3,55656,10.926945167603478,0,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2024,4,52304,10.864828128963993,0,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2024,5,57479,10.959174942686024,0,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2024,6,62446,11.042057462261363,0,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2025,2,51785,10.85485581102298,1,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2025,3,57505,10.959627179526683,1,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2025,4,55124,10.917340471995036,1,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2025,5,62473,11.04248974238561,1,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,dropoff,2025,6,64758,11.078412524053402,1,Brooklyn,Coney Island,Boro Zone,false,0.0398
55,pickup,2024,2,48242,10.783985289911469,0,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2024,3,54292,10.902132165417855,0,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2024,4,50547,10.830658875506495,0,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2024,5,55565,10.925308785619746,0,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2024,6,58846,10.982679140964633,0,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2025,2,50516,10.83004539676606,1,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2025,3,56719,10.945864530585146,1,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2025,4,53529,10.887978842099539,1,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2025,5,60381,11.008429764899107,1,Brooklyn,Coney Island,Boro Zone,false,0.0366
55,pickup,2025,6,61753,11.03089783630606,1,Brooklyn,Coney Island,Boro Zone,false,0.0366
56,dropoff,2024,2,48503,10.789380930682695,0,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2024,3,53539,10.888165639275709,0,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2024,4,49624,10.812229866652954,0,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2024,5,52477,10.868130257349865,0,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2024,6,54060,10.897849819830439,0,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2025,2,50643,10.832556296769498,1,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2025,3,53477,10.887006933905731,1,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2025,4,50816,10.835966544606807,1,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2025,5,57310,10.956230407545783,1,Queens,Corona,Boro Zone,false,0.0527
56,dropoff,2025,6,55811,10.929726261557809,1,Queens,Corona,Boro Zone,false,0.0527
56,pickup,2024,2,54768,10.910861360769967,0,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2024,3,59982,11.001799796195236,0,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2024,4,56049,10.933981587127947,0,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2024,5,59052,10.98617369065398,0,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2024,6,60843,11.016052054822241,0,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2025,2,56754,10.946481417441225,1,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2025,3,60300,11.007087382715277,1,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2025,4,58659,10.979496294994384,1,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2025,5,64804,11.079122608830309,1,Queens,Corona,Boro Zone,false,0.0463
56,pickup,2025,6,64434,11.07339672308627,1,Queens,Corona,Boro Zone,false,0.0463
57,dropoff,2024,2,3444,8.144388865547622,0,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2024,3,3799,8.242493153187626,0,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2024,4,3483,8.155649270366002,0,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2024,5,3897,8.26796230533871,0,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2024,6,4097,8.318010277546872,0,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2025,2,3776,8.236420527265391,1,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2025,3,3882,8.264105763728956,1,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2025,4,3858,8.257904193465674,1,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2025,5,4055,8.307705966549513,1,Queens,Corona,Boro Zone,false,0.0315
57,dropoff,2025,6,4049,8.30622521603216,1,Queens,Corona,Boro Zone,false,0.0315
57,pickup,2024,2,3918,8.273336598504486,0,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2024,3,4223,8.348301054933943,0,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2024,4,4036,8.3030093814735,0,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2024,5,4153,8.331586243630754,0,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2024,6,4538,8.420241665339788,0,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2025,2,4069,8.31115254800169,1,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2025,3,4215,8.346404870435956,1,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2025,4,4561,8.4252971767117,1,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2025,5,5030,8.523175263093785,1,Queens,Corona,Boro Zone,false,0.0277
57,pickup,2025,6,5166,8.549853973655786,1,Queens,Corona,Boro Zone,false,0.0277
58,dropoff,2024,2,5689,8.646289764750648,0,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2024,3,6450,8.771835409789817,0,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2024,4,6026,8.703838719690246,0,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2024,5,6537,8.78523362361273,0,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2024,6,6628,8.799058378546453,0,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2025,2,6208,8.733594061863055,1,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2025,3,6718,8.812545770172237,1,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2025,4,6302,8.74862232231722,1,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2025,5,6818,8.827321452697849,1,Bronx,Country Club,Boro Zone,false,0.0613
58,dropoff,2025,6,6549,8.787067645218054,1,Bronx,Country Club,Boro Zone,false,0.0613
58,pickup,2024,2,6040,8.706159290928861,0,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2024,3,6799,8.82453082152646,0,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2024,4,6425,8.76795190976342,0,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2024,5,6954,8.847072312567807,0,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2024,6,6882,8.836664586357426,0,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2025,2,6240,8.738735461363474,1,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2025,3,6907,8.840290669088972,1,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2025,4,6489,8.77786371462117,1,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2025,5,7306,8.896451207355227,1,Bronx,Country Club,Boro Zone,false,0.0401
58,pickup,2025,6,6973,8.84980082722101,1,Bronx,Country Club,Boro Zone,false,0.0401
59,dropoff,2024,2,1976,7.588829878307813,0,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2024,3,2316,7.7475968386928855,0,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2024,4,2413,7.7886260656250315,0,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2024,5,2614,7.868636894184167,0,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2024,6,3242,8.08394570229562,0,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2025,2,2346,7.76046702921342,1,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2025,3,2917,7.978310969867722,1,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2025,4,2522,7.8328075165248645,1,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2025,5,2816,7.943072717277933,1,Bronx,Crotona Park,Boro Zone,false,0.0348
59,dropoff,2025,6,3230,8.080237416216702,1,Bronx,Crotona Park,Boro Zone,false,0.0348
59,pickup,2024,2,2013,7.607381425639791,0,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2024,3,2157,7.676473646389156,0,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2024,4,2158,7.67693714581808,0,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2024,5,2152,7.674152921281675,0,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2024,6,2553,7.845024417241484,0,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2025,2,2183,7.688455356549944,1,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2025,3,2644,7.880048200971577,1,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2025,4,2424,7.793174347189205,1,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2025,5,2499,7.823645930834952,1,Bronx,Crotona Park,Boro Zone,false,0.0401
59,pickup,2025,6,2603,7.864419904994565,1,Bronx,Crotona Park,Boro Zone,false,0.0401
60,dropoff,2024,2,39938,10.595083530603336,0,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2024,3,44746,10.708757334233022,0,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2024,4,40055,10.598008788649217,0,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2024,5,41162,10.625270779632405,0,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2024,6,40291,10.603883397931984,0,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2025,2,40509,10.609279450629153,1,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2025,3,44876,10.711658409664855,1,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2025,4,40716,10.61437641457223,1,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2025,5,43453,10.679435173189221,1,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,dropoff,2025,6,41005,10.621449289470512,1,Bronx,Crotona Park East,Boro Zone,false,0.0328
60,pickup,2024,2,43365,10.677407943118556,0,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2024,3,48757,10.794604055861562,0,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2024,4,43963,10.691103650047104,0,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2024,5,45074,10.716060862578612,0,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2024,6,44138,10.695076368408106,0,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2025,2,44654,10.706699167958382,1,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2025,3,49196,10.803567598362301,1,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2025,4,45547,10.726500038828679,1,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2025,5,47658,10.771805785861186,1,Bronx,Crotona Park East,Boro Zone,false,0.0326
60,pickup,2025,6,45257,10.720112633296456,1,Bronx,Crotona Park East,Boro Zone,false,0.0326
61,dropoff,2024,2,268800,12.501722887631132,0,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2024,3,303607,12.623489380891304,0,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2024,4,266227,12.492104607297849,0,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2024,5,280944,12.545910640199113,0,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2024,6,282680,12.552070794804791,0,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2025,2,266032,12.49137188128016,1,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2025,3,282797,12.55248460474461,1,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2025,4,265286,12.488563768284873,1,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2025,5,289055,12.574372260406333,1,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,dropoff,2025,6,279464,12.540628761850547,1,Brooklyn,Crown Heights North,Boro Zone,false,0.0838
61,pickup,2024,2,260909,12.471926966505317,0,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2024,3,290317,12.578728708408375,0,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2024,4,254622,12.447535371427298,0,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2024,5,266831,12.494370778177897,0,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2024,6,270594,12.508374821523999,0,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2025,2,250640,12.431772925626074,1,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2025,3,268538,12.500747709918917,1,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2025,4,251395,12.434780686316795,1,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2025,5,268126,12.499212298261194,1,Brooklyn,Crown Heights North,Boro Zone,false,0.057
61,pickup,2025,6,262001,12.476103599529843,1,Brooklyn,Crown Heights North,Boro Zone,false,0.057
62,dropoff,2024,2,72192,11.187084515417675,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2024,3,79470,11.283134870934225,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2024,4,69588,11.150347417664442,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2024,5,72846,11.196102902772031,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2024,6,72242,11.187776873200432,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2025,2,74009,11.211941986412619,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2025,3,76837,11.249441573954789,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2025,4,70056,11.157050201202061,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2025,5,75102,11.226602468556079,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,dropoff,2025,6,73104,11.199638363803052,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0748
62,pickup,2024,2,72572,11.192334451490053,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2024,3,79209,11.27984520771003,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2024,4,70977,11.170111159880399,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2024,5,73049,11.198885727831211,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2024,6,74359,11.216659993654583,0,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2025,2,73173,11.200581779447585,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2025,3,76257,11.241864493534683,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2025,4,69926,11.155192819004727,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2025,5,75022,11.22553668283797,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
62,pickup,2025,6,73665,11.207283067141455,1,Brooklyn,Crown Heights South,Boro Zone,false,0.0518
63,dropoff,2024,2,56801,10.947309210188068,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2024,3,65065,11.083142049210858,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2024,4,59366,10.991476950900324,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2024,5,63030,11.051366082507156,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2024,6,61743,11.030735887740569,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2025,2,58678,10.979820148513156,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2025,3,64632,11.076464923159545,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2025,4,60892,11.016857082179145,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2025,5,65535,11.090339630053647,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,dropoff,2025,6,63139,11.053093924165847,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0308
63,pickup,2024,2,58527,10.97724346520537,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2024,3,67477,11.119542078054563,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2024,4,60565,11.011472447450902,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2024,5,65900,11.095893720490599,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2024,6,63409,11.057361086186503,0,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2025,2,60809,11.015493083315233,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2025,3,66915,11.111178436230475,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2025,4,63049,11.051667480839056,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2025,5,67289,11.116752055022747,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
63,pickup,2025,6,65246,11.085920020623862,1,Brooklyn,Cypress Hills,Boro Zone,false,0.0246
64,dropoff,2024,2,10583,9.267004219093725,0,Queens,Douglaston,Boro Zone,false,0.0637
64,dropoff,2024,3,11652,9.363233118079325,0,Queens,Douglaston,Boro Zone,false,0.0637
64,dropoff,2024,4,11076,9.312535884290853,0,Queens,Douglaston,Boro Zone,false,0.0637
64,dropoff,2024,5,11818,9.37737907190562,0,Queens,Douglaston,Boro Zone,false,0.0637
64,dropoff,2024,6,11968,9.389991700214258,0,Queens,Douglaston,Boro Zone,false,0.0637
64,dropoff,2025,2,11130,9.31739944426959,1,Queens,Douglaston,Boro Zone,false,0.0637
