zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
82,dropoff,2024,2,1492,Queens,Elmhurst,false,0.2298
82,dropoff,2024,3,1736,Queens,Elmhurst,false,0.2298
82,dropoff,2024,4,1616,Queens,Elmhurst,false,0.2298
82,dropoff,2024,5,1816,Queens,Elmhurst,false,0.2298
82,dropoff,2024,6,1543,Queens,Elmhurst,false,0.2298
82,dropoff,2025,2,1650,Queens,Elmhurst,false,0.2298
82,dropoff,2025,3,1940,Queens,Elmhurst,false,0.2298
82,dropoff,2025,4,1801,Queens,Elmhurst,false,0.2298
82,dropoff,2025,5,1906,Queens,Elmhurst,false,0.2298
82,dropoff,2025,6,1881,Queens,Elmhurst,false,0.2298
82,pickup,2024,2,422,Queens,Elmhurst,false,0.2535
82,pickup,2024,3,443,Queens,Elmhurst,false,0.2535
82,pickup,2024,4,422,Queens,Elmhurst,false,0.2535
82,pickup,2024,5,455,Queens,Elmhurst,false,0.2535
82,pickup,2024,6,412,Queens,Elmhurst,false,0.2535
82,pickup,2025,2,411,Queens,Elmhurst,false,0.2535
82,pickup,2025,3,439,Queens,Elmhurst,false,0.2535
82,pickup,2025,4,457,Queens,Elmhurst,false,0.2535
82,pickup,2025,5,438,Queens,Elmhurst,false,0.2535
82,pickup,2025,6,461,Queens,Elmhurst,false,0.2535
83,dropoff,2024,2,637,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2024,3,764,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2024,4,685,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2024,5,708,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2024,6,668,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2025,2,506,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2025,3,612,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2025,4,602,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2025,5,619,Queens,Elmhurst/Maspeth,false,0.2912
83,dropoff,2025,6,638,Queens,Elmhurst/Maspeth,false,0.2912
83,pickup,2024,2,141,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2024,3,146,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2024,4,161,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2024,5,190,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2024,6,189,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2025,2,167,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2025,3,203,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2025,4,210,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2025,5,255,Queens,Elmhurst/Maspeth,false,0.1016
83,pickup,2025,6,263,Queens,Elmhurst/Maspeth,false,0.1016
84,dropoff,2024,2,22,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2024,3,29,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2024,4,21,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2024,5,20,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2024,6,38,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2025,2,13,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2025,3,29,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2025,4,31,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2025,5,35,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,dropoff,2025,6,29,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.4923
84,pickup,2024,4,1,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0
84,pickup,2024,6,2,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0
84,pickup,2025,3,2,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0
84,pickup,2025,4,2,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0
84,pickup,2025,6,2,Staten Island,Eltingville/Annadale/Prince's Bay,false,0.0
85,dropoff,2024,2,525,Brooklyn,Erasmus,false,0.2532
85,dropoff,2024,3,560,Brooklyn,Erasmus,false,0.2532
85,dropoff,2024,4,624,Brooklyn,Erasmus,false,0.2532
85,dropoff,2024,5,667,Brooklyn,Erasmus,false,0.2532
85,dropoff,2024,6,637,Brooklyn,Erasmus,false,0.2532
85,dropoff,2025,2,555,Brooklyn,Erasmus,false,0.2532
85,dropoff,2025,3,678,Brooklyn,Erasmus,false,0.2532
85,dropoff,2025,4,626,Brooklyn,Erasmus,false,0.2532
85,dropoff,2025,5,693,Brooklyn,Erasmus,false,0.2532
85,dropoff,2025,6,731,Brooklyn,Erasmus,false,0.2532
85,pickup,2024,2,223,Brooklyn,Erasmus,false,0.1719
85,pickup,2024,3,256,Brooklyn,Erasmus,false,0.1719
85,pickup,2024,4,286,Brooklyn,Erasmus,false,0.1719
85,pickup,2024,5,282,Brooklyn,Erasmus,false,0.1719
85,pickup,2024,6,291,Brooklyn,Erasmus,false,0.1719
85,pickup,2025,2,311,Brooklyn,Erasmus,false,0.1719
85,pickup,2025,3,295,Brooklyn,Erasmus,false,0.1719
85,pickup,2025,4,307,Brooklyn,Erasmus,false,0.1719
85,pickup,2025,5,288,Brooklyn,Erasmus,false,0.1719
85,pickup,2025,6,382,Brooklyn,Erasmus,false,0.1719
86,dropoff,2024,2,467,Queens,Far Rockaway,false,0.0719
86,dropoff,2024,3,566,Queens,Far Rockaway,false,0.0719
86,dropoff,2024,4,590,Queens,Far Rockaway,false,0.0719
86,dropoff,2024,5,779,Queens,Far Rockaway,false,0.0719
86,dropoff,2024,6,698,Queens,Far Rockaway,false,0.0719
86,dropoff,2025,2,596,Queens,Far Rockaway,false,0.0719
86,dropoff,2025,3,669,Queens,Far Rockaway,false,0.0719
86,dropoff,2025,4,755,Queens,Far Rockaway,false,0.0719
86,dropoff,2025,5,743,Queens,Far Rockaway,false,0.0719
86,dropoff,2025,6,747,Queens,Far Rockaway,false,0.0719
86,pickup,2024,2,247,Queens,Far Rockaway,false,0.1571
86,pickup,2024,3,286,Queens,Far Rockaway,false,0.1571
86,pickup,2024,4,292,Queens,Far Rockaway,false,0.1571
86,pickup,2024,5,318,Queens,Far Rockaway,false,0.1571
86,pickup,2024,6,270,Queens,Far Rockaway,false,0.1571
86,pickup,2025,2,241,Queens,Far Rockaway,false,0.1571
86,pickup,2025,3,316,Queens,Far Rockaway,false,0.1571
86,pickup,2025,4,332,Queens,Far Rockaway,false,0.1571
86,pickup,2025,5,305,Queens,Far Rockaway,false,0.1571
86,pickup,2025,6,316,Queens,Far Rockaway,false,0.1571
87,dropoff,2024,2,19480,Manhattan,Financial District North,true,1.0
87,dropoff,2024,3,21967,Manhattan,Financial District North,true,1.0
87,dropoff,2024,4,21599,Manhattan,Financial District North,true,1.0
87,dropoff,2024,5,23864,Manhattan,Financial District North,true,1.0
87,dropoff,2024,6,24277,Manhattan,Financial District North,true,1.0
87,dropoff,2025,2,19278,Manhattan,Financial District North,true,1.0
87,dropoff,2025,3,24276,Manhattan,Financial District North,true,1.0
87,dropoff,2025,4,24532,Manhattan,Financial District North,true,1.0
87,dropoff,2025,5,26410,Manhattan,Financial District North,true,1.0
87,dropoff,2025,6,24815,Manhattan,Financial District North,true,1.0
87,pickup,2024,2,11901,Manhattan,Financial District North,true,1.0
87,pickup,2024,3,14115,Manhattan,Financial District North,true,1.0
87,pickup,2024,4,14573,Manhattan,Financial District North,true,1.0
87,pickup,2024,5,16780,Manhattan,Financial District North,true,1.0
87,pickup,2024,6,17498,Manhattan,Financial District North,true,1.0
87,pickup,2025,2,12062,Manhattan,Financial District North,true,1.0
87,pickup,2025,3,15642,Manhattan,Financial District North,true,1.0
87,pickup,2025,4,16213,Manhattan,Financial District North,true,1.0
87,pickup,2025,5,18494,Manhattan,Financial District North,true,1.0
87,pickup,2025,6,17642,Manhattan,Financial District North,true,1.0
88,dropoff,2024,2,8930,Manhattan,Financial District South,true,1.0
88,dropoff,2024,3,11325,Manhattan,Financial District South,true,1.0
88,dropoff,2024,4,11050,Manhattan,Financial District South,true,1.0
88,dropoff,2024,5,12467,Manhattan,Financial District South,true,1.0
88,dropoff,2024,6,12465,Manhattan,Financial District South,true,1.0
88,dropoff,2025,2,8474,Manhattan,Financial District South,true,1.0
88,dropoff,2025,3,11227,Manhattan,Financial District South,true,1.0
88,dropoff,2025,4,12153,Manhattan,Financial District South,true,1.0
88,dropoff,2025,5,12518,Manhattan,Financial District South,true,1.0
88,dropoff,2025,6,11885,Manhattan,Financial District South,true,1.0
88,pickup,2024,2,6474,Manhattan,Financial District South,true,1.0
88,pickup,2024,3,8134,Manhattan,Financial District South,true,1.0
88,pickup,2024,4,8098,Manhattan,Financial District South,true,1.0
88,pickup,2024,5,8845,Manhattan,Financial District South,true,1.0
88,pickup,2024,6,9475,Manhattan,Financial District South,true,1.0
88,pickup,2025,2,6433,Manhattan,Financial District South,true,1.0
88,pickup,2025,3,8402,Manhattan,Financial District South,true,1.0
88,pickup,2025,4,8882,Manhattan,Financial District South,true,1.0
88,pickup,2025,5,9544,Manhattan,Financial District South,true,1.0
88,pickup,2025,6,8761,Manhattan,Financial District South,true,1.0
89,dropoff,2024,2,2166,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2024,3,2557,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2024,4,2584,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2024,5,2716,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2024,6,2569,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2025,2,2123,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2025,3,2711,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2025,4,2644,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2025,5,2801,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,dropoff,2025,6,2803,Brooklyn,Flatbush/Ditmas Park,false,0.293
89,pickup,2024,2,546,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2024,3,686,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2024,4,780,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2024,5,806,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2024,6,760,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2025,2,729,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2025,3,832,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2025,4,859,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2025,5,953,Brooklyn,Flatbush/Ditmas Park,false,0.1632
89,pickup,2025,6,977,Brooklyn,Flatbush/Ditmas Park,false,0.1632
90,dropoff,2024,2,43277,Manhattan,Flatiron,true,1.0
90,dropoff,2024,3,47396,Manhattan,Flatiron,true,1.0
90,dropoff,2024,4,45409,Manhattan,Flatiron,true,1.0
90,dropoff,2024,5,46604,Manhattan,Flatiron,true,1.0
90,dropoff,2024,6,44792,Manhattan,Flatiron,true,1.0
90,dropoff,2025,2,42352,Manhattan,Flatiron,true,1.0
90,dropoff,2025,3,48359,Manhattan,Flatiron,true,1.0
90,dropoff,2025,4,45617,Manhattan,Flatiron,true,1.0
90,dropoff,2025,5,47416,Manhattan,Flatiron,true,1.0
90,dropoff,2025,6,42444,Manhattan,Flatiron,true,1.0
90,pickup,2024,2,46132,Manhattan,Flatiron,true,1.0
90,pickup,2024,3,51148,Manhattan,Flatiron,true,1.0
90,pickup,2024,4,48814,Manhattan,Flatiron,true,1.0
90,pickup,2024,5,51507,Manhattan,Flatiron,true,1.0
90,pickup,2024,6,50283,Manhattan,Flatiron,true,1.0
90,pickup,2025,2,44255,Manhattan,Flatiron,true,1.0
90,pickup,2025,3,51456,Manhattan,Flatiron,true,1.0
90,pickup,2025,4,48884,Manhattan,Flatiron,true,1.0
90,pickup,2025,5,50955,Manhattan,Flatiron,true,1.0
90,pickup,2025,6,46575,Manhattan,Flatiron,true,1.0
91,dropoff,2024,2,786,Brooklyn,Flatlands,false,0.1476
91,dropoff,2024,3,949,Brooklyn,Flatlands,false,0.1476
91,dropoff,2024,4,957,Brooklyn,Flatlands,false,0.1476
91,dropoff,2024,5,1048,Brooklyn,Flatlands,false,0.1476
91,dropoff,2024,6,974,Brooklyn,Flatlands,false,0.1476
91,dropoff,2025,2,832,Brooklyn,Flatlands,false,0.1476
91,dropoff,2025,3,1036,Brooklyn,Flatlands,false,0.1476
91,dropoff,2025,4,912,Brooklyn,Flatlands,false,0.1476
91,dropoff,2025,5,1044,Brooklyn,Flatlands,false,0.1476
91,dropoff,2025,6,1097,Brooklyn,Flatlands,false,0.1476
91,pickup,2024,2,456,Brooklyn,Flatlands,false,0.1294
91,pickup,2024,3,501,Brooklyn,Flatlands,false,0.1294
91,pickup,2024,4,596,Brooklyn,Flatlands,false,0.1294
91,pickup,2024,5,672,Brooklyn,Flatlands,false,0.1294
91,pickup,2024,6,550,Brooklyn,Flatlands,false,0.1294
91,pickup,2025,2,583,Brooklyn,Flatlands,false,0.1294
91,pickup,2025,3,664,Brooklyn,Flatlands,false,0.1294
91,pickup,2025,4,613,Brooklyn,Flatlands,false,0.1294
91,pickup,2025,5,637,Brooklyn,Flatlands,false,0.1294
91,pickup,2025,6,707,Brooklyn,Flatlands,false,0.1294
92,dropoff,2024,2,1462,Queens,Flushing,false,0.1247
92,dropoff,2024,3,1843,Queens,Flushing,false,0.1247
92,dropoff,2024,4,1891,Queens,Flushing,false,0.1247
92,dropoff,2024,5,2215,Queens,Flushing,false,0.1247
92,dropoff,2024,6,2117,Queens,Flushing,false,0.1247
92,dropoff,2025,2,1303,Queens,Flushing,false,0.1247
92,dropoff,2025,3,1708,Queens,Flushing,false,0.1247
92,dropoff,2025,4,1585,Queens,Flushing,false,0.1247
92,dropoff,2025,5,1935,Queens,Flushing,false,0.1247
92,dropoff,2025,6,2173,Queens,Flushing,false,0.1247
92,pickup,2024,2,158,Queens,Flushing,false,0.2255
92,pickup,2024,3,226,Queens,Flushing,false,0.2255
92,pickup,2024,4,221,Queens,Flushing,false,0.2255
92,pickup,2024,5,212,Queens,Flushing,false,0.2255
92,pickup,2024,6,185,Queens,Flushing,false,0.2255
92,pickup,2025,2,157,Queens,Flushing,false,0.2255
92,pickup,2025,3,209,Queens,Flushing,false,0.2255
92,pickup,2025,4,203,Queens,Flushing,false,0.2255
92,pickup,2025,5,223,Queens,Flushing,false,0.2255
92,pickup,2025,6,247,Queens,Flushing,false,0.2255
93,dropoff,2024,2,776,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2024,3,922,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2024,4,866,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2024,5,1077,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2024,6,955,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2025,2,1324,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2025,3,1801,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2025,4,1904,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2025,5,2197,Queens,Flushing Meadows-Corona Park,false,0.1773
93,dropoff,2025,6,2101,Queens,Flushing Meadows-Corona Park,false,0.1773
93,pickup,2024,2,428,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2024,3,503,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2024,4,526,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2024,5,526,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2024,6,494,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2025,2,323,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2025,3,411,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2025,4,522,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2025,5,687,Queens,Flushing Meadows-Corona Park,false,0.3339
93,pickup,2025,6,767,Queens,Flushing Meadows-Corona Park,false,0.3339
94,dropoff,2024,2,177,Bronx,Fordham South,false,0.2226
94,dropoff,2024,3,211,Bronx,Fordham South,false,0.2226
94,dropoff,2024,4,193,Bronx,Fordham South,false,0.2226
94,dropoff,2024,5,192,Bronx,Fordham South,false,0.2226
94,dropoff,2024,6,193,Bronx,Fordham South,false,0.2226
94,dropoff,2025,2,160,Bronx,Fordham South,false,0.2226
94,dropoff,2025,3,183,Bronx,Fordham South,false,0.2226
94,dropoff,2025,4,176,Bronx,Fordham South,false,0.2226
94,dropoff,2025,5,203,Bronx,Fordham South,false,0.2226
94,dropoff,2025,6,177,Bronx,Fordham South,false,0.2226
94,pickup,2024,2,87,Bronx,Fordham South,false,0.1694
94,pickup,2024,3,84,Bronx,Fordham South,false,0.1694
94,pickup,2024,4,84,Bronx,Fordham South,false,0.1694
94,pickup,2024,5,79,Bronx,Fordham South,false,0.1694
94,pickup,2024,6,91,Bronx,Fordham South,false,0.1694
94,pickup,2025,2,91,Bronx,Fordham South,false,0.1694
94,pickup,2025,3,85,Bronx,Fordham South,false,0.1694
94,pickup,2025,4,90,Bronx,Fordham South,false,0.1694
94,pickup,2025,5,111,Bronx,Fordham South,false,0.1694
94,pickup,2025,6,116,Bronx,Fordham South,false,0.1694
95,dropoff,2024,2,3466,Queens,Forest Hills,false,0.2532
95,dropoff,2024,3,3803,Queens,Forest Hills,false,0.2532
95,dropoff,2024,4,3740,Queens,Forest Hills,false,0.2532
95,dropoff,2024,5,4014,Queens,Forest Hills,false,0.2532
95,dropoff,2024,6,3554,Queens,Forest Hills,false,0.2532
95,dropoff,2025,2,3124,Queens,Forest Hills,false,0.2532
95,dropoff,2025,3,3600,Queens,Forest Hills,false,0.2532
95,dropoff,2025,4,3742,Queens,Forest Hills,false,0.2532
95,dropoff,2025,5,3864,Queens,Forest Hills,false,0.2532
95,dropoff,2025,6,3582,Queens,Forest Hills,false,0.2532
95,pickup,2024,2,448,Queens,Forest Hills,false,0.1674
95,pickup,2024,3,468,Queens,Forest Hills,false,0.1674
95,pickup,2024,4,483,Queens,Forest Hills,false,0.1674
95,pickup,2024,5,503,Queens,Forest Hills,false,0.1674
95,pickup,2024,6,440,Queens,Forest Hills,false,0.1674
95,pickup,2025,2,401,Queens,Forest Hills,false,0.1674
95,pickup,2025,3,517,Queens,Forest Hills,false,0.1674
95,pickup,2025,4,463,Queens,Forest Hills,false,0.1674
95,pickup,2025,5,480,Queens,Forest Hills,false,0.1674
95,pickup,2025,6,529,Queens,Forest Hills,false,0.1674
96,dropoff,2024,2,68,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2024,3,103,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2024,4,92,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2024,5,96,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2024,6,88,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2025,2,68,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2025,3,68,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2025,4,102,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2025,5,96,Queens,Forest Park/Highland Park,false,0.1723
96,dropoff,2025,6,100,Queens,Forest Park/Highland Park,false,0.1723
96,pickup,2024,2,4,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2024,3,6,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2024,4,11,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2024,5,14,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2024,6,12,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2025,2,13,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2025,3,16,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2025,4,18,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2025,5,21,Queens,Forest Park/Highland Park,false,0.0213
96,pickup,2025,6,16,Queens,Forest Park/Highland Park,false,0.0213
97,dropoff,2024,2,3437,Brooklyn,Fort Greene,false,0.503
97,dropoff,2024,3,3861,Brooklyn,Fort Greene,false,0.503
97,dropoff,2024,4,3913,Brooklyn,Fort Greene,false,0.503
97,dropoff,2024,5,4047,Brooklyn,Fort Greene,false,0.503
97,dropoff,2024,6,3974,Brooklyn,Fort Greene,false,0.503
97,dropoff,2025,2,3700,Brooklyn,Fort Greene,false,0.503
97,dropoff,2025,3,4288,Brooklyn,Fort Greene,false,0.503
97,dropoff,2025,4,4056,Brooklyn,Fort Greene,false,0.503
97,dropoff,2025,5,4576,Brooklyn,Fort Greene,false,0.503
97,dropoff,2025,6,4253,Brooklyn,Fort Greene,false,0.503
97,pickup,2024,2,965,Brooklyn,Fort Greene,false,0.241
97,pickup,2024,3,1212,Brooklyn,Fort Greene,false,0.241
97,pickup,2024,4,1209,Brooklyn,Fort Greene,false,0.241
97,pickup,2024,5,1236,Brooklyn,Fort Greene,false,0.241
97,pickup,2024,6,1236,Brooklyn,Fort Greene,false,0.241
97,pickup,2025,2,1096,Brooklyn,Fort Greene,false,0.241
97,pickup,2025,3,1380,Brooklyn,Fort Greene,false,0.241
97,pickup,2025,4,1320,Brooklyn,Fort Greene,false,0.241
97,pickup,2025,5,1568,Brooklyn,Fort Greene,false,0.241
97,pickup,2025,6,1447,Brooklyn,Fort Greene,false,0.241
98,dropoff,2024,2,386,Queens,Fresh Meadows,false,0.0908
98,dropoff,2024,3,405,Queens,Fresh Meadows,false,0.0908
98,dropoff,2024,4,413,Queens,Fresh Meadows,false,0.0908
98,dropoff,2024,5,497,Queens,Fresh Meadows,false,0.0908
98,dropoff,2024,6,545,Queens,Fresh Meadows,false,0.0908
98,dropoff,2025,2,315,Queens,Fresh Meadows,false,0.0908
98,dropoff,2025,3,382,Queens,Fresh Meadows,false,0.0908
98,dropoff,2025,4,403,Queens,Fresh Meadows,false,0.0908
98,dropoff,2025,5,440,Queens,Fresh Meadows,false,0.0908
98,dropoff,2025,6,511,Queens,Fresh Meadows,false,0.0908
98,pickup,2024,2,62,Queens,Fresh Meadows,false,0.1989
98,pickup,2024,3,73,Queens,Fresh Meadows,false,0.1989
98,pickup,2024,4,69,Queens,Fresh Meadows,false,0.1989
98,pickup,2024,5,76,Queens,Fresh Meadows,false,0.1989
98,pickup,2024,6,72,Queens,Fresh Meadows,false,0.1989
